단어,빈도,category
써,2.842516953952194,신나는
걷고,2.8382088039483118,신나는
알아서,2.83438077979848,신나는
발을,2.8342493425836346,신나는
뜨고,2.827938813525886,신나는
버릴,2.824336497274103,신나는
랄랄라,2.8240385484726707,신나는
주문을,2.822044008061551,신나는
우,2.8190289465255143,신나는
처음부터,2.818710169162336,신나는
순간의,2.8115663315755266,신나는
셋,2.8071693400651654,신나는
둘이서,2.8045591666625342,신나는
봐요,2.797502475876178,신나는
없다고,2.7924423395647744,신나는
그곳으로,2.781650097509555,신나는
맞추고,2.7801964424442285,신나는
빙빙,2.778368755551356,신나는
상관,2.776658911303074,신나는
소중한,2.7734212231127087,신나는
낼,2.7709434854176953,신나는
할게,2.7698254113619,신나는
멋져,2.7682577762421077,신나는
멜로디,2.767094746920807,신나는
왔어,2.759992084069092,신나는
잡은,2.743688826411214,신나는
중에,2.731438781606707,신나는
갑자기,2.726844829563043,신나는
아무렇지,2.717905032907276,신나는
모를,2.7131064268713465,신나는
깊게,2.7126304542429645,신나는
어쩌다,2.7048804505761543,신나는
먹고,2.6970898469809215,신나는
분위기,2.6947771676662846,신나는
불러봐,2.6868298558397457,신나는
바람을,2.6841215904546236,신나는
번쩍,2.6839970150879426,신나는
소원을,2.6801307596201167,신나는
사랑하고,2.6765495536318267,신나는
갈수록,2.676399155521978,신나는
모여,2.6702944231761725,신나는
우주,2.6670605622691492,신나는
너라는,2.6648068604475874,신나는
꽃을,2.639610726979384,신나는
태양이,2.6344201557921005,신나는
나란,2.621383506111914,신나는
노래를,2.6173086505576157,신나는
내게만,2.6134151968885524,신나는
참을,2.6101513097361404,신나는
오늘따라,2.5827830392569817,신나는
거라,2.57150271115145,신나는
얼음,2.569837837373423,신나는
감싸,2.5527763759678717,신나는
와서,2.547524236183558,신나는
물들어,2.541572396957496,신나는
집,2.5405515837225634,신나는
같던,2.5301294732180857,신나는
열,2.520796476013547,신나는
막혀,2.518454435299147,신나는
하나만,2.518171179351846,신나는
그림,2.5137064443313544,신나는
태양을,2.506988197338036,신나는
그럴,2.499912179189637,신나는
때마다,2.4961918562526972,신나는
미칠,2.493974921844992,신나는
얼굴이,2.4895853309261256,신나는
신이,2.4849890242611417,신나는
난리,2.4832334168299646,신나는
밤의,2.4694833956267175,신나는
고갤,2.4424318860440497,신나는
떠나지,2.437349102221219,신나는
바라보는,2.4246234305352123,신나는
거친,2.407049192098319,신나는
흔들려,2.399509695517735,신나는
그려,2.3876648515499346,신나는
오늘부터,2.3766538736219194,신나는
장난,2.358264798684959,신나는
바꿔,2.3556701036310486,신나는
전화해,2.316983425330632,신나는
나나,2.3148204389108376,신나는
내꺼,2.3136499790152363,신나는
와요,2.3059479722679637,신나는
자리,2.3007538630012663,신나는
놀자,2.2820284231191765,신나는
베베,2.280225154318915,신나는
깨,2.249315609847382,신나는
치고,2.1990933978212484,신나는
시작,2.1945219064035117,신나는
다다다다다,2.1913347457467496,신나는
애,2.1467151056483225,신나는
빛이나,2.139464872607105,신나는
당장,2.1315517346716732,신나는
반짝반짝,2.0777096880834227,신나는
마셔,2.0613427342366673,신나는
모,2.0314593008270383,신나는
흔들흔들,2.000974496149934,신나는
알면,1.9512757685598943,신나는
빵야,1.8941240838469602,신나는
앗,1.841925448917674,신나는
가시나,1.7617896498028447,신나는
일요일,1.7349475406936499,신나는
뱉어,1.7104944708073233,신나는
맘이야,1.661235166805383,신나는
반해,1.6016441485687904,신나는
붐,1.5316095607193452,신나는
나와라,1.4118810837632987,신나는
즉시,1.3828577253636154,신나는
일루와,1.3678176507036783,신나는
촉이,1.33663028531367,신나는
겁나,1.3287826165044188,신나는
와라,1.2182158540127237,신나는
거울아,1.1983081718828748,신나는
울랄라,1.1745935974324986,신나는
감자,1.126835608198072,신나는
철없게,1.1263884395880726,신나는
헤엄,1.1034558460368808,신나는
라랄라,1.077627886248405,신나는
레디,1.0,신나는
칼로리,0.9987915182161,신나는
로꾸거,0.9947293553700076,신나는
석봉아,0.9886013902188359,신나는
담다디,0.9861274018127717,신나는
밝히리,0.9776951659528168,신나는
우주로,0.9758295121839834,신나는
발라,0.9533280249361318,신나는
인아,0.9361635900411627,신나는
겁나게,0.8840065700752237,신나는
내꺼야,0.8043212225936097,신나는
아니에요,0.7731548238840169,신나는
붐붐,0.6109280476476366,신나는
이젠,67.46644171929157,발라드한
사랑,59.488405699393915,발라드한
사람,57.56174814796214,발라드한
그댈,57.35258471014184,발라드한
모두,50.20669588123856,발라드한
너와,49.0235764227563,발라드한
사랑해,48.99581240809722,발라드한
보고,48.84928291994262,발라드한
함께,48.74853979078549,발라드한
같은,47.64415227664244,발라드한
할,47.42086884186401,발라드한
없이,47.17496994444624,발라드한
많이,45.915989104749784,발라드한
참,44.86083344755293,발라드한
혼자,44.8168177190193,발라드한
그대가,44.55817811666615,발라드한
아직,44.201457377493774,발라드한
사랑이,44.11679008777102,발라드한
눈물이,43.94887802728036,발라드한
곁에,43.61437147219338,발라드한
사랑을,43.44196600718944,발라드한
밤,43.21391623406348,발라드한
마음,42.98369659169873,발라드한
그대를,42.61947058002368,발라드한
다른,41.159935910556875,발라드한
눈을,40.980324201655115,발라드한
두,39.024069975157445,발라드한
맘,38.482694696854594,발라드한
너에게,38.260260055300115,발라드한
니,38.2343942751435,발라드한
어떻게,37.92613073919857,발라드한
아직도,36.51408258980624,발라드한
늘,36.34870367565299,발라드한
꼭,36.06785117093321,발라드한
자꾸,35.51944201094381,발라드한
저,35.324523858705795,발라드한
사랑은,35.31672772117729,발라드한
속에,35.2896212084143,발라드한
이런,34.970207312869924,발라드한
나도,34.811577634009524,발라드한
수가,34.6882990404628,발라드한
안,34.63990742699619,발라드한
볼,34.60742540511578,발라드한
안녕,33.94056556609371,발라드한
줄,33.85938564926775,발라드한
시간이,33.83800445875403,발라드한
그저,33.45156046658851,발라드한
어떤,33.449540537354835,발라드한
그래,33.445230122749116,발라드한
아무,33.0865979225773,발라드한
제발,32.88446045255113,발라드한
있다면,32.80560588509858,발라드한
오늘,32.58634619442321,발라드한
언제나,32.54462940981102,발라드한
말아요,32.503044289891946,발라드한
눈물,32.01331242237549,발라드한
항상,31.996040451462367,발라드한
그때,31.98380863967638,발라드한
내겐,31.90102920488508,발라드한
오늘도,31.786523327923206,발라드한
많은,31.55980508340617,발라드한
매일,30.922527472642205,발라드한
위해,30.175486709829563,발라드한
있을까,29.987154626737055,발라드한
사랑했던,29.85139559073561,발라드한
하지만,29.79523027388855,발라드한
마음을,29.698286986564998,발라드한
그대의,29.612176523213865,발라드한
아픈,29.349712906860965,발라드한
우리의,29.197567200290635,발라드한
모습,28.973906294797928,발라드한
손을,28.961190134448636,발라드한
하루,28.686227401725745,발라드한
마음이,28.623824350371915,발라드한
작은,28.24102700842194,발라드한
너도,28.22661977691137,발라드한
얼마나,28.176209276819595,발라드한
듯,28.117712718853312,발라드한
미안해,28.083631976841936,발라드한
괜찮아,28.04018538323614,발라드한
그댄,27.99112274867365,발라드한
말을,27.18202464805426,발라드한
단,27.106919103553054,발라드한
세상,26.819644367835824,발라드한
마지막,26.766518801869474,발라드한
우리가,26.7518486625475,발라드한
맘을,26.75177485546524,발라드한
잊지,26.721101814495444,발라드한
영원히,26.56509314417918,발라드한
알고,26.389972658955482,발라드한
이제는,25.939894450932133,발라드한
그게,25.87831401797833,발라드한
싶은,25.737406657608243,발라드한
시간,25.692278217797295,발라드한
만큼,25.64284876323851,발라드한
비가,25.590246122410537,발라드한
못해,25.587636884922826,발라드한
조금,25.499349086423496,발라드한
못한,25.48432613399081,발라드한
몰라,25.460540861263215,발라드한
좋은,25.446913881641034,발라드한
길을,25.118298752169952,발라드한
않는,25.063186541911595,발라드한
언젠가,24.94462059584987,발라드한
가슴,24.771187160449063,발라드한
여전히,24.742796751291035,발라드한
이미,24.59295171192694,발라드한
말이,24.48497525904996,발라드한
말도,24.48247106956881,발라드한
슬픈,24.398991823324987,발라드한
아닌,24.364694192542913,발라드한
그리워,24.272231867809122,발라드한
때문에,24.014086518096978,발라드한
가슴이,23.924704574688462,발라드한
처음,23.891477071976013,발라드한
가끔,23.741379302323555,발라드한
나만,23.715973638403728,발라드한
네게,23.5544962913461,발라드한
마,23.362997610063402,발라드한
서로,23.271226086902168,발라드한
가는,23.226058220025184,발라드한
아무것도,23.088272373766824,발라드한
나에게,23.0858183945721,발라드한
그대는,23.081549952641733,발라드한
혹시,23.074517567072206,발라드한
있게,23.068792470447963,발라드한
될,22.88505989700797,발라드한
길,22.81775123812832,발라드한
울고,22.451306704053845,발라드한
사랑하는,22.319507127979065,발라드한
걸까,22.12499512956624,발라드한
기억,22.108156907998946,발라드한
맘이,22.107517477855072,발라드한
돌아와,22.074691079922907,발라드한
사람이,21.930031829123767,발라드한
잠시,21.6816489724398,발라드한
그대로,21.676246965472835,발라드한
눈,21.5001948961736,발라드한
긴,21.490496898777437,발라드한
멀리,21.46807777172371,발라드한
사랑한,21.449197173065084,발라드한
척,21.361638267037026,발라드한
않을,21.313177467850746,발라드한
눈이,21.30132157415651,발라드한
생각이,21.29005764624619,발라드한
보면,21.16196096360158,발라드한
너만,20.77731556715785,발라드한
것처럼,20.636691092118497,발라드한
바람이,20.576418136323664,발라드한
그땐,20.424962833650923,발라드한
어느새,20.294457213975143,발라드한
알아,20.292171076741017,발라드한
않게,20.219550887178315,발라드한
순간,20.212976793845485,발라드한
같이,20.20486184518859,발라드한
잊을,20.186790238589687,발라드한
이대로,20.055849035267237,발라드한
나와,20.03968205663655,발라드한
다신,20.00646754774238,발라드한
그만,19.96678276494487,발라드한
것만,19.96492216979088,발라드한
순,19.751317377410043,발라드한
있나요,19.73276479013325,발라드한
세상이,19.699689277326108,발라드한
있을,19.55988562201644,발라드한
점점,19.513642198884888,발라드한
그대여,19.469940771026142,발라드한
아파,19.401483796691416,발라드한
모습이,19.333816347122713,발라드한
어느,19.311976637873016,발라드한
가슴에,19.304521149337948,발라드한
아름다운,19.270356087832738,발라드한
되어,19.093606408835605,발라드한
지난,19.068714221412755,발라드한
텐데,19.048176428922563,발라드한
너무나,19.00851665387047,발라드한
두고,18.95073239124968,발라드한
맘에,18.94603347674938,발라드한
못하고,18.943973365217875,발라드한
아무리,18.927248493352334,발라드한
하루가,18.914939736222976,발라드한
아주,18.894586145370386,발라드한
애써,18.81436864288325,발라드한
그래도,18.717457542990665,발라드한
시간을,18.6901275740015,발라드한
떠난,18.6899218984419,발라드한
않은,18.532963619808445,발라드한
거,18.46089662872469,발라드한
남은,18.409447176994366,발라드한
번,18.40027206446949,발라드한
잊고,18.273319004387602,발라드한
앞에,18.250203946306478,발라드한
흘러,18.237408732110925,발라드한
것도,18.232991352710513,발라드한
손,18.100550033570517,발라드한
꿈을,18.0983296417334,발라드한
갈,17.824584463421385,발라드한
오,17.795078643352888,발라드한
이별을,17.72627788839295,발라드한
같아서,17.663733664946534,발라드한
몇,17.653698326864948,발라드한
소리,17.604956745468755,발라드한
남아,17.60227118872326,발라드한
아프게,17.522672299185505,발라드한
안돼,17.51445309108437,발라드한
깊은,17.49723358501909,발라드한
말고,17.47874252921903,발라드한
목소리,17.405470419985754,발라드한
더는,17.386341681771064,발라드한
수도,17.337548588333537,발라드한
밤이,17.328602626257204,발라드한
차가운,17.247788069671945,발라드한
한번,17.2234775495993,발라드한
있죠,17.20875259423791,발라드한
먼저,17.103939383968964,발라드한
조금씩,17.086797190904935,발라드한
없던,17.060526119223766,발라드한
때면,16.951480397934365,발라드한
했어,16.923893826661203,발라드한
기억해,16.896867713817592,발라드한
이별,16.883654922237277,발라드한
보며,16.850651052151168,발라드한
홀로,16.81082024421481,발라드한
오직,16.761542046557533,발라드한
